REPORT START/STOP
Start Time,27/05/2021,08:52:47
End Time,27/05/2021,11:07:53

Program,R454C_pi_5
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_2
Date;Time,R1.P7.Setpoint_value,R1.P7.Process_value,R2.t7.Setpoint_value,R2.t7.Process_value,R2.Voltage.Setpoint_value,R2.Voltage.Process_value,R2.TAmb.Setpoint_value,R2.TAmb.Process_value
27/05/2021;08:55:59,?,2.675968,?,12.885203,400,399.713745,25,20.993502
27/05/2021;08:56:00,?,2.681516,?,12.894559,400,399.745117,25,21.016611
27/05/2021;08:56:01,?,2.688258,?,12.917587,400,399.86142,25,21.035276
27/05/2021;08:56:02,?,2.694453,?,12.957329,400,399.92218,25,21.042942
27/05/2021;08:56:03,?,2.701457,?,12.970669,400,399.900635,25,21.053988
27/05/2021;08:56:04,?,2.701457,?,12.992414,400,399.868469,25,21.069687
27/05/2021;08:56:05,?,2.705691,?,13.023896,400,399.930542,25,21.089457
27/05/2021;08:56:06,?,2.713792,?,13.053454,400,399.952271,25,21.108219
27/05/2021;08:56:07,?,2.721843,?,13.081926,400,399.945587,25,21.125023
27/05/2021;08:56:08,?,2.72552,?,13.12235,400,399.964508,25,21.133167
27/05/2021;08:56:09,?,2.731071,?,13.12235,400,399.964508,25,21.133167
27/05/2021;08:56:10,?,2.738009,?,13.13107,400,400.007599,25,21.139952
27/05/2021;08:56:11,?,2.742864,?,13.153061,400,400.07251,25,21.157583
27/05/2021;08:56:12,?,2.748055,?,13.175485,400,400.118256,25,21.18285
27/05/2021;08:56:13,?,2.75374,?,13.211285,400,400.070892,25,21.210749
27/05/2021;08:56:14,?,2.758468,?,13.248936,400,400.128296,25,21.237043
27/05/2021;08:56:15,?,2.764475,?,13.270313,400,400.178284,25,21.256098
27/05/2021;08:56:16,?,2.771312,?,13.284091,400,400.171875,25,21.272419
27/05/2021;08:56:17,?,2.778094,?,13.31332,400,400.162872,25,21.289902
27/05/2021;08:56:18,?,2.778094,?,13.353663,400,400.107758,25,21.301291
27/05/2021;08:56:19,?,2.785267,?,13.401001,400,400.086945,25,21.307014
27/05/2021;08:56:20,?,2.790268,?,13.433499,400,400.040741,25,21.315428
27/05/2021;08:56:21,?,2.796209,?,13.456957,400,400.045227,25,21.32568
27/05/2021;08:56:22,?,2.801219,?,13.47378,400,400.077148,25,21.328245
27/05/2021;08:56:23,?,2.806235,?,13.504399,400,400.092163,25,21.34164
27/05/2021;08:56:24,?,2.810534,?,13.530784,400,400,25,21.355995
27/05/2021;08:56:25,?,2.815042,?,13.530784,400,400,25,21.355995
27/05/2021;08:56:26,?,2.819902,?,13.547228,400,399.954132,25,21.364336
27/05/2021;08:56:27,?,2.823971,?,13.574371,400,400.006866,25,21.382084
27/05/2021;08:56:28,?,2.831038,?,13.598573,400,400.075562,25,21.400518
27/05/2021;08:56:29,?,2.837111,?,13.599766,400,400.059967,25,21.426737
27/05/2021;08:56:30,?,2.844871,?,13.620974,400,400.02356,25,21.456087
27/05/2021;08:56:31,?,2.850688,?,13.655731,400,399.988068,25,21.466806
27/05/2021;08:56:32,?,2.854056,?,13.682293,400,399.983398,25,21.476183
27/05/2021;08:56:33,?,2.858513,?,13.705957,400,400.015259,25,21.494938
27/05/2021;08:56:34,?,2.865171,?,13.73118,400,400.023529,25,21.514448
27/05/2021;08:56:35,?,2.869618,?,13.757869,400,399.787354,25,21.532841
27/05/2021;08:56:36,?,2.869618,?,13.796025,400,399.522064,25,21.541874
27/05/2021;08:56:37,?,2.873182,?,13.826737,400,399.641541,25,21.544312
27/05/2021;08:56:38,?,2.875785,?,13.860909,400,399.913391,25,21.545498
