REPORT START/STOP
Start Time,18/01/2021,09:59:56
End Time,18/01/2021,11:51:52

Program,R32 pi 4
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_1
Date;Time,R1.P1.Setpoint_value,R1.P1.Process_value,R1.P2.Setpoint_value,R1.P2.Process_value,R2.t1.Setpoint_value,R2.t1.Process_value,R2.t2.Process_value
18/01/2021;10:02:26,9.808452,4.227063,17.422274,20.931074,6.609229,-12.384905,80.836525
18/01/2021;10:02:27,9.77434,4.230316,17.440559,20.920748,6.522205,-12.351146,80.974396
18/01/2021;10:02:28,9.740875,4.238398,17.4585,20.908379,6.446565,-12.290641,81.126305
18/01/2021;10:02:29,9.703207,4.245649,17.478693,20.898369,6.370192,-12.242939,81.312454
18/01/2021;10:02:30,9.703207,4.245649,17.478693,20.898369,6.293083,-12.204453,81.491531
18/01/2021;10:02:31,9.669256,4.249714,17.496893,20.888348,6.293083,-12.204453,81.491531
18/01/2021;10:02:32,9.63563,4.25392,17.514919,20.876713,6.207162,-12.156306,81.65255
18/01/2021;10:02:33,9.597961,4.259645,17.535114,20.864737,6.131155,-12.10935,81.771484
18/01/2021;10:02:34,9.55997,4.265205,17.555481,20.853081,6.044133,-12.058091,81.913635
18/01/2021;10:02:35,9.526343,4.271439,17.573507,20.843117,5.968126,-12.020005,82.03199
18/01/2021;10:02:36,9.488514,4.274858,17.593786,20.829151,5.89212,-11.997981,82.136993
18/01/2021;10:02:37,9.454725,4.278056,17.6119,20.81929,5.815011,-11.990738,82.255493
18/01/2021;10:02:38,9.421099,4.282903,17.629927,20.809568,5.738636,-11.974061,82.354683
18/01/2021;10:02:39,9.387472,4.287097,17.647953,20.796829,5.643536,-11.953563,82.466499
18/01/2021;10:02:40,9.34948,4.288608,17.66832,20.788563,5.575974,-11.930209,82.578659
18/01/2021;10:02:41,9.315853,4.292082,17.686346,20.779469,5.490421,-11.897097,82.680206
18/01/2021;10:02:42,9.315853,4.292082,17.686346,20.779469,5.4045,-11.874208,82.763229
18/01/2021;10:02:43,9.282227,4.296645,17.704372,20.769482,5.337305,-11.85751,82.843102
18/01/2021;10:02:44,9.248438,4.298352,17.722486,20.761707,5.337305,-11.85751,82.843102
18/01/2021;10:02:45,9.210608,4.303054,17.742767,20.752058,5.251384,-11.831277,82.926987
18/01/2021;10:02:46,9.176981,4.307955,17.760794,20.743706,5.165463,-11.777322,83.007439
18/01/2021;10:02:47,9.13899,4.312284,17.78116,20.731632,5.098268,-11.710223,83.098221
18/01/2021;10:02:48,9.105364,4.316332,17.799187,20.724466,5.012348,-11.648408,83.201469
18/01/2021;10:02:49,9.071413,4.316486,17.817387,20.716024,4.926426,-11.589286,83.290031
18/01/2021;10:02:50,9.037949,4.318486,17.835327,20.703781,4.878326,-11.540398,83.360001
18/01/2021;10:02:51,9.000118,4.322268,17.855606,20.693415,4.792405,-11.486671,83.482941
18/01/2021;10:02:52,8.966168,4.326933,17.873806,20.685566,4.706484,-11.440812,83.580002
18/01/2021;10:02:53,8.928338,4.330071,17.894087,20.677631,4.629742,-11.398759,83.682251
18/01/2021;10:02:54,8.928338,4.330071,17.894087,20.677631,4.553369,-11.364994,83.78199
18/01/2021;10:02:55,8.894874,4.335789,17.912027,20.669689,4.467448,-11.329605,83.92012
18/01/2021;10:02:56,8.85672,4.338768,17.93248,20.662113,4.390707,-11.292639,84.035515
18/01/2021;10:02:57,8.823256,4.343563,17.95042,20.654251,4.323512,-11.25554,84.127533
18/01/2021;10:02:58,8.790922,4.351729,17.967754,20.647959,4.231349,-11.21917,84.210159
18/01/2021;10:02:59,8.753092,4.35877,17.988033,20.641272,4.231349,-11.21917,84.210159
18/01/2021;10:03:00,8.7151,4.358849,18.0084,20.632488,4.153873,-11.177177,84.284988
18/01/2021;10:03:01,8.68115,4.359515,18.0266,20.624968,4.078233,-11.1394,84.333885
18/01/2021;10:03:02,8.647523,4.365527,18.044626,20.616404,4.001125,-11.094378,84.382355
18/01/2021;10:03:03,8.609531,4.374769,18.064993,20.613361,3.914469,-11.024588,84.47023
18/01/2021;10:03:04,8.575905,4.378926,18.083019,20.609802,3.838095,-10.968564,84.578888
18/01/2021;10:03:05,8.541794,4.380835,18.101307,20.603682,3.742995,-10.908536,84.658508
18/01/2021;10:03:06,8.50849,4.386571,18.11916,20.597153,3.6758,-10.843726,84.7323
18/01/2021;10:03:07,8.50849,4.386571,18.11916,20.597153,3.599426,-10.769938,84.80471
18/01/2021;10:03:08,8.470659,4.397283,18.139441,20.591278,3.513505,-10.689724,84.850952
18/01/2021;10:03:09,8.43671,4.405535,18.15764,20.588774,3.436764,-10.616351,84.883812
18/01/2021;10:03:10,8.403084,4.412764,18.175667,20.588516,3.36039,-10.556665,84.910553
18/01/2021;10:03:11,8.365415,4.415929,18.19586,20.583941,3.264922,-10.512115,84.986641
18/01/2021;10:03:12,8.331465,4.41759,18.21406,20.581026,3.264922,-10.512115,84.986641
18/01/2021;10:03:13,8.297838,4.426154,18.232086,20.577974,3.197727,-10.479118,85.111198
18/01/2021;10:03:14,8.26017,4.433545,18.252279,20.576475,3.120986,-10.429644,85.236649
18/01/2021;10:03:15,8.22622,4.4361,18.270481,20.572149,3.035432,-10.360426,85.318092
18/01/2021;10:03:16,8.192755,4.439576,18.28842,20.568415,2.968238,-10.299852,85.381973
18/01/2021;10:03:17,8.159128,4.449226,18.306446,20.566734,2.891864,-10.233026,85.442245
18/01/2021;10:03:18,8.125178,4.45626,18.324646,20.565554,2.805943,-10.156422,85.499123
18/01/2021;10:03:19,8.08751,4.463481,18.344841,20.564892,2.729202,-10.082298,85.543961
18/01/2021;10:03:20,8.08751,4.463481,18.344841,20.564892,2.652461,-10.008796,85.596069
18/01/2021;10:03:21,8.053884,4.470058,18.362867,20.562595,2.576453,-9.933361,85.668854
18/01/2021;10:03:22,8.020095,4.475514,18.38098,20.565008,2.490165,-9.854897,85.76329
18/01/2021;10:03:23,7.986468,4.479531,18.399006,20.566147,2.404244,-9.768914,85.805183
18/01/2021;10:03:24,7.952842,4.484984,18.417034,20.566973,2.327136,-9.680342,85.78315
18/01/2021;10:03:25,7.910646,4.49393,18.439653,20.56605,2.327136,-9.680342,85.78315
18/01/2021;10:03:26,7.87702,4.501186,18.45768,20.565159,2.250762,-9.582477,85.756172
18/01/2021;10:03:27,7.843393,4.505054,18.475706,20.564398,2.174755,-9.478313,85.738808
18/01/2021;10:03:28,7.809605,4.507608,18.49382,20.562517,2.097646,-9.355669,85.710335
18/01/2021;10:03:29,7.771775,4.507183,18.514099,20.559072,2.011725,-9.232643,85.662415
18/01/2021;10:03:30,7.742352,4.506021,18.529873,20.554558,1.935719,-9.119379,85.622704
18/01/2021;10:03:31,7.70436,4.505054,18.55024,20.550322,1.85861,-8.983243,85.605202
18/01/2021;10:03:32,7.70436,4.505054,18.55024,20.550322,1.782236,-8.87081,85.614578
18/01/2021;10:03:33,7.662327,4.50912,18.572773,20.547005,1.706229,-8.767036,85.625832
18/01/2021;10:03:34,7.632419,4.510808,18.588806,20.54492,1.619574,-8.655551,85.676857
18/01/2021;10:03:35,7.59475,4.510513,18.608999,20.54369,1.543567,-8.562984,85.74437
18/01/2021;10:03:36,7.561285,4.514425,18.62694,20.546038,1.448099,-8.469068,85.804718
18/01/2021;10:03:37,7.523132,4.522542,18.647394,20.553612,1.380904,-8.386008,85.953781
18/01/2021;10:03:38,7.489505,4.526222,18.665421,20.560377,1.30453,-8.302702,86.129524
18/01/2021;10:03:39,7.451837,4.531075,18.685614,20.566832,1.218609,-8.214359,86.233383
18/01/2021;10:03:40,7.417887,4.536802,18.703814,20.572649,1.218609,-8.214359,86.233383
18/01/2021;10:03:41,7.384422,4.541682,18.721754,20.576719,1.141868,-8.12508,86.275276
18/01/2021;10:03:42,7.350795,4.546775,18.73978,20.581255,1.065494,-8.046964,86.307907
18/01/2021;10:03:43,7.312803,4.554447,18.760147,20.586203,0.9700260162353516,-7.97052,86.354004
18/01/2021;10:03:44,7.312803,4.554447,18.760147,20.586203,0.9028315544128418,-7.900431,86.391464
18/01/2021;10:03:45,7.274973,4.555733,18.780426,20.590397,0.8264575004577637,-7.825995,86.382225
18/01/2021;10:03:46,7.241346,4.560526,18.798454,20.592972,0.7405362129211426,-7.740123,86.378372
18/01/2021;10:03:47,7.207559,4.565414,18.816566,20.597715,0.6637949943542481,-7.632598,86.388023
18/01/2021;10:03:48,7.169728,4.570724,18.836847,20.600212,0.5874209403991699,-7.531316,86.42527
18/01/2021;10:03:49,7.136102,4.5777,18.854874,20.604713,0.5003986358642578,-7.409055,86.458946
18/01/2021;10:03:50,7.097948,4.584978,18.875326,20.609291,0.4240245819091797,-7.292473,86.48008
18/01/2021;10:03:51,7.06416,4.59159,18.89344,20.613354,0.348017692565918,-7.200973,86.488258
18/01/2021;10:03:52,7.03021,4.595706,18.91164,20.616432,0.348017692565918,-7.200973,86.488258
18/01/2021;10:03:53,6.996907,4.601274,18.929493,20.619854,0.2613620758056641,-7.085752,86.506386
18/01/2021;10:03:54,6.96328,4.608991,18.947519,20.622078,0.1849880218505859,-6.967692,86.537712
18/01/2021;10:03:55,6.925127,4.615263,18.967974,20.62565,0.1089811325073242,-6.844466,86.583527
18/01/2021;10:03:56,6.925127,4.615263,18.967974,20.62565,0.02232599258422852,-6.72845,86.607742
18/01/2021;10:03:57,6.887297,4.619608,18.988253,20.628231,-0.0536808967590332,-6.625194,86.636269
18/01/2021;10:03:58,6.854963,4.625205,19.005587,20.630291,-0.1366643905639648,-6.502367,86.711227
18/01/2021;10:03:59,6.821498,4.631053,19.023527,20.632233,-0.2225852012634277,-6.359053,86.769409
18/01/2021;10:04:00,6.783345,4.640476,19.04398,20.636263,-0.2897801399230957,-6.221061,86.832664
18/01/2021;10:04:01,6.749719,4.652405,19.062006,20.638712,-0.3757007122039795,-6.088453,86.891685
18/01/2021;10:04:02,6.716253,4.662341,19.079947,20.642488,-0.4616217613220215,-5.977071,86.937408
18/01/2021;10:04:03,6.682303,4.668984,19.098146,20.644611,-0.5288162231445313,-5.861732,87.014076
18/01/2021;10:04:04,6.644635,4.676515,19.11834,20.64613,-0.6051902770996094,-5.753526,87.079506
18/01/2021;10:04:05,6.611008,4.687342,19.136366,20.64818,-0.6911113262176514,-5.63651,87.106071
18/01/2021;10:04:06,6.57722,4.696019,19.15448,20.650669,-0.7583057880401611,-5.513813,87.129524
18/01/2021;10:04:07,6.53939,4.703933,19.174761,20.653137,-0.7583057880401611,-5.513813,87.129524
18/01/2021;10:04:08,6.509967,4.713713,19.190533,20.655962,-0.8442268371582031,-5.389547,87.12542
18/01/2021;10:04:09,6.471975,4.723463,19.210899,20.660006,-0.930147647857666,-5.274076,87.146156
18/01/2021;10:04:10,6.438348,4.735088,19.228928,20.661531,-0.9973421096801758,-5.17209,87.172508
18/01/2021;10:04:11,6.438348,4.735088,19.228928,20.661531,-1.083263,-5.077775,87.190796
18/01/2021;10:04:12,6.400518,4.745954,19.249207,20.664345,-1.159637,-4.981513,87.205925
18/01/2021;10:04:13,6.36673,4.755569,19.267321,20.667747,-1.245925,-4.869778,87.242355
18/01/2021;10:04:14,6.337306,4.764326,19.283092,20.669458,-1.322299,-4.753162,87.301315
18/01/2021;10:04:15,6.299477,4.773425,19.303373,20.673878,-1.399775,-4.629649,87.36055
18/01/2021;10:04:16,6.261485,4.784865,19.32374,20.678223,-1.475415,-4.494248,87.37616
18/01/2021;10:04:17,6.227859,4.798049,19.341766,20.685959,-1.561336,-4.360852,87.385292
18/01/2021;10:04:18,6.194232,4.812355,19.359793,20.692867,-1.638444,-4.220303,87.397392
18/01/2021;10:04:19,6.15624,4.825426,19.380159,20.698759,-1.638444,-4.220303,87.397392
18/01/2021;10:04:20,6.122613,4.837203,19.398186,20.702869,-1.714818,-4.096755,87.362831
18/01/2021;10:04:21,6.088502,4.848587,19.416473,20.706787,-1.790825,-3.971222,87.325119
