REPORT START/STOP
Start Time,14/01/2021,13:56:18
End Time,14/01/2021,15:09:47

Program,R32 pi 4
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_1
Date;Time,R1.P1.Setpoint_value,R1.P1.Process_value,R1.P2.Setpoint_value,R1.P2.Process_value,R2.t1.Setpoint_value,R2.t1.Process_value,R2.t2.Process_value
14/01/2021;13:59:06,9.802625,6.416318,19.978832,37.23595,8.200082,-6.413779,85.69133
14/01/2021;13:59:07,9.76826,6.413996,20.015173,37.225952,8.141106,-6.411481,85.500443
14/01/2021;13:59:08,9.73839,6.417634,20.046761,37.223389,8.082691,-6.415981,85.314896
14/01/2021;13:59:09,9.70823,6.420536,20.078653,37.214264,8.017256,-6.418192,85.17234
14/01/2021;13:59:10,9.67778,6.428041,20.110853,37.209805,7.95828,-6.416163,85.083618
14/01/2021;13:59:11,9.64385,6.430954,20.146732,37.197369,7.899865,-6.415469,85.043488
14/01/2021;13:59:12,9.613834,6.431723,20.178474,37.191315,7.827128,-6.406602,85.054909
14/01/2021;13:59:13,9.583385,6.430228,20.210674,37.183067,7.827128,-6.406602,85.054909
14/01/2021;13:59:14,9.553225,6.431784,20.242567,37.174103,7.768433,-6.383384,85.082222
14/01/2021;13:59:15,9.51944,6.431444,20.278294,37.176456,7.710019,-6.364041,85.116898
14/01/2021;13:59:16,9.488845,6.430954,20.310646,37.171238,7.644302,-6.353453,85.061935
14/01/2021;13:59:17,9.45883,6.431321,20.342386,37.151234,7.585608,-6.343421,84.919189
14/01/2021;13:59:18,9.428815,6.433183,20.374126,37.145195,7.534495,-6.332956,84.816566
14/01/2021;13:59:19,9.428815,6.433183,20.374126,37.145195,7.468779,-6.333493,84.723
14/01/2021;13:59:20,9.398365,6.436337,20.406326,37.137066,7.410083,-6.336949,84.64119
14/01/2021;13:59:21,9.364435,6.432897,20.442207,37.123814,7.351669,-6.33609,84.590759
14/01/2021;13:59:22,9.33442,6.429868,20.473946,37.116131,7.285953,-6.331926,84.526901
14/01/2021;13:59:23,9.30397,6.426613,20.506147,37.110409,7.23456,-6.328474,84.495804
14/01/2021;13:59:24,9.270185,6.41977,20.541874,37.098946,7.176145,-6.324282,84.48613
14/01/2021;13:59:25,9.240025,6.421252,20.573767,37.079163,7.103127,-6.32328,84.490097
14/01/2021;13:59:26,9.20972,6.427423,20.605814,37.070732,7.051733,-6.323385,84.50946
14/01/2021;13:59:27,9.17956,6.427764,20.637707,37.062157,6.993039,-6.330372,84.520287
14/01/2021;13:59:28,9.14563,6.426397,20.673586,37.033333,6.993039,-6.330372,84.520287
14/01/2021;13:59:29,9.115325,6.428225,20.705633,37.026184,6.927603,-6.323074,84.572258
14/01/2021;13:59:30,9.115325,6.428225,20.705633,37.026184,6.868908,-6.316277,84.646469
14/01/2021;13:59:31,9.073854,6.430131,20.749487,37.011616,6.773984,-6.325966,84.69725
14/01/2021;13:59:32,9.043261,6.424273,20.781839,36.985123,6.715289,-6.330503,84.777176
14/01/2021;13:59:33,9.01339,6.424193,20.813427,36.962685,6.663896,-6.326459,84.827682
14/01/2021;13:59:34,8.984535,6.430966,20.843941,36.9543,6.593686,-6.321468,84.842178
14/01/2021;13:59:35,8.954375,6.423787,20.875834,36.932053,6.52797,-6.315516,84.814156
14/01/2021;13:59:36,8.92001,6.415396,20.912174,36.901638,6.52797,-6.315516,84.814156
