REPORT START/STOP
Start Time,11/01/2021,14:32:59
End Time,11/01/2021,15:43:11

Program,R32 pi 4
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_1
Date;Time,R1.P1.Setpoint_value,R1.P1.Process_value,R1.P2.Setpoint_value,R1.P2.Process_value,R2.t1.Setpoint_value,R2.t1.Process_value,R2.t2.Process_value
11/01/2021;14:35:53,9.636455,5.150138,20.154552,28.629097,7.87122,-12.303185,93.712402
11/01/2021;14:35:54,9.60644,5.155694,20.186293,28.618917,7.87122,-12.303185,93.712402
11/01/2021;14:35:55,9.57222,5.157346,20.222481,28.604885,7.805503,-12.26634,93.628784
11/01/2021;14:35:56,9.54206,5.15548,20.254374,28.589401,7.75411,-12.223883,93.574104
11/01/2021;14:35:57,9.508275,5.154877,20.2901,28.572451,7.688113,-12.190623,93.595901
11/01/2021;14:35:58,9.47797,5.158572,20.322147,28.554935,7.622678,-12.167715,93.632813
11/01/2021;14:35:59,9.47797,5.158572,20.322147,28.554935,7.563983,-12.144333,93.662537
11/01/2021;14:36:00,9.443895,5.166242,20.358181,28.542027,7.505569,-12.126858,93.658333
11/01/2021;14:36:01,9.413879,5.172085,20.389919,28.524803,7.446873,-12.10054,93.625374
11/01/2021;14:36:02,9.379805,5.17704,20.425953,28.499172,7.381157,-12.059705,93.584251
11/01/2021;14:36:03,9.349645,5.179144,20.457848,28.480179,7.322743,-12.039252,93.530846
11/01/2021;14:36:04,9.319485,5.184006,20.48974,28.461355,7.256184,-12.03012,93.467361
11/01/2021;14:36:05,9.28541,5.188175,20.525774,28.440004,7.256184,-12.03012,93.467361
11/01/2021;14:36:06,9.25641,5.192302,20.55644,28.419149,7.190748,-12.014492,93.3787
11/01/2021;14:36:07,9.22248,5.194867,20.592319,28.394848,7.127279,-11.988845,93.309959
11/01/2021;14:36:08,9.188115,5.198658,20.62866,28.377274,7.076447,-11.962677,93.258179
11/01/2021;14:36:09,9.1581,5.199363,20.6604,28.353146,7.01017,-11.940319,93.166016
11/01/2021;14:36:10,9.1581,5.199363,20.6604,28.353146,6.951755,-11.930664,93.010056
11/01/2021;14:36:11,9.128085,5.202361,20.692141,28.329269,6.879018,-11.907928,92.850754
11/01/2021;14:36:12,9.097635,5.209357,20.72434,28.31559,6.827625,-11.879283,92.705772
11/01/2021;14:36:13,9.063704,5.214247,20.76022,28.301197,6.761909,-11.854861,92.544754
11/01/2021;14:36:14,9.03746,5.214101,20.787973,28.284094,6.696192,-11.837973,92.393181
11/01/2021;14:36:15,9.006865,5.21195,20.820328,28.261116,6.644799,-11.817743,92.238365
11/01/2021;14:36:16,8.97308,5.215067,20.856054,28.233931,6.644799,-11.817743,92.238365
11/01/2021;14:36:17,8.943065,5.22376,20.887793,28.21302,6.579082,-11.812005,92.06646
11/01/2021;14:36:18,8.912615,5.23188,20.919994,28.198347,6.513367,-11.801682,91.909119
11/01/2021;14:36:19,8.882455,5.23385,20.951887,28.176592,6.454671,-11.789547,91.803207
11/01/2021;14:36:20,8.848525,5.231456,20.987766,28.149935,6.396257,-11.78387,91.715614
11/01/2021;14:36:21,8.81822,5.232928,21.019814,28.123713,6.337,-11.781036,91.710548
11/01/2021;14:36:22,8.78806,5.236977,21.051706,28.103134,6.271284,-11.766973,91.745384
11/01/2021;14:36:23,8.78806,5.236977,21.051706,28.103134,6.213151,-11.743498,91.686493
11/01/2021;14:36:24,8.75036,5.239708,21.091574,28.07918,6.146873,-11.707525,91.507507
11/01/2021;14:36:25,8.720055,5.241569,21.123619,28.064486,6.088458,-11.671171,91.376884
11/01/2021;14:36:26,8.686125,5.239933,21.1595,28.067108,6.015721,-11.633588,91.290627
11/01/2021;14:36:27,8.655965,5.238774,21.191393,28.054432,6.015721,-11.633588,91.290627
11/01/2021;14:36:28,8.62566,5.241267,21.22344,28.041126,5.957026,-11.61006,91.221107
11/01/2021;14:36:29,8.59173,5.246099,21.259319,28.03401,5.898612,-11.594349,91.16539
11/01/2021;14:36:30,8.561135,5.253073,21.291674,28.027597,5.832895,-11.581601,91.105736
11/01/2021;14:36:31,8.527349,5.258623,21.3274,28.017818,5.781502,-11.575003,90.903687
11/01/2021;14:36:32,8.497335,5.266756,21.35914,28.005459,5.715786,-11.580804,90.642906
11/01/2021;14:36:33,8.497335,5.266756,21.35914,28.005459,5.650069,-11.594383,90.471809
11/01/2021;14:36:34,8.463115,5.274075,21.395327,27.990152,5.591374,-11.614136,90.383682
11/01/2021;14:36:35,8.429185,5.27582,21.431206,27.976137,5.53296,-11.608346,90.304703
11/01/2021;14:36:36,8.39917,5.277399,21.462946,27.960289,5.467244,-11.575688,90.203041
11/01/2021;14:36:37,8.36872,5.278443,21.495148,27.930984,5.41585,-11.536974,90.071503
11/01/2021;14:36:38,8.334935,5.279227,21.530872,27.920313,5.342833,-11.501945,89.891853
11/01/2021;14:36:39,8.304775,5.276963,21.562767,27.902763,5.342833,-11.501945,89.891853
