P1_Set,P1_Process,P2_Set,P2_Process,T1_Set,T1_Process,T2_Process,P7_Set,P7_Process,T7_Set,T7_Process,Volt_Set,Volt_Process,T_Amb_Set,T_Amb_Process,TWI,TWO,Frequency,Volt1,Volt2,Volt3,Power,Current1,Current2,Current3,TC1,TC2,TC3,TC4,Oiltemp,MF_Suc,Dens_Suc,T_Suc,MF_Dis,Dens_Dis,T_Dis,MF_Oil,Dens_Oil,h1,s1,v1,cp1,te,h2,s2,v2,cp2,tc,h2is,t2is,v2is,cp2is
4,3.947616,24,24.057795,6.31,6.592052,98.196144,NaN,5.644222,NaN,38.717152,400,400.073303,25,34.069092,10.483466,70.049835,49.977776,401.573883,398.424805,400.150177,3969.418213,9.179399,9.325518,8.958831,71.005386,54.876106,5.13804,-29.54351,30.920982,53.873104,20.200417,6.765789,53.932182,91.720711,96.207985,0.345373868942261,349.966125,404.407567862078,1.81900320075433,0.0590034561555123,0.944196733770332,-4.06858372312502,470.857259286633,1.88297572507808,0.0111289331327994,1.24754027251224,60.6783313660704,447.688962357981,80.1856618832195,0.0098364898921083,1.340193956918
4,3.947616,24,24.057795,6.31,6.596018,98.215004,NaN,5.644222,NaN,38.714745,400,400.073273,25,34.066128,10.488741,69.862465,49.977776,401.665955,398.498627,400.015228,3968.339111,9.156703,9.357782,8.936907,70.995506,54.853569,5.136706,-29.471918,30.887396,53.821323,20.167305,6.786015,53.911415,91.739998,96.188148,0.344301283359528,350.589661,404.411312543337,1.81901658685302,0.0590046277107925,0.944195227873851,-4.06858372312502,470.880787350152,1.8830390823162,0.0111301842136293,1.24748237926154,60.6783313660704,447.693692167885,80.1891911194966,0.00983676737832928,1.34016492761218
4,3.94625,24,24.058119,6.31,6.597106,98.241524,NaN,5.643932,NaN,38.730671,400,400.051239,25,34.062782,10.501967,69.738907,49.977776,401.665955,398.498627,400.015228,3968.339111,9.156703,9.357782,8.936907,70.924789,54.839184,5.064935,-29.499945,30.887396,53.821323,20.167305,6.786015,53.911415,91.739998,96.188148,0.344301283359528,350.589661,404.415567727855,1.81906061522221,0.0590275915198805,0.944148761484206,-4.07853957524264,470.913432169109,1.88312601302494,0.0111317466629531,1.24740684120464,60.6789159264715,447.709568111168,80.2014715576904,0.00983753884908987,1.34007514208739
4,3.947539,24,24.056513,6.31,6.598525,98.2827,NaN,5.641033,NaN,38.733513,400,400.055603,25,34.057228,10.536515,69.76149,49.983517,401.573853,398.410126,400.080353,3967.116211,9.175122,9.321314,8.946691,70.883972,54.834553,5.033085,-29.560108,30.877655,53.794647,20.158144,6.791297,53.929497,91.747948,96.175903,0.354123920202255,352.20517,404.41386159598,1.81902732295787,0.0590066441907857,0.944191680478681,-4.0691448538899,470.966959369104,1.88327494531418,0.0111354509154177,1.24725221296673,60.6760183191624,447.696224531835,80.1893642453709,0.00983754859270975,1.34011926158236
4,3.948089,24,24.056032,6.31,6.604641,98.314659,NaN,5.64292,NaN,38.703751,400,400.061554,25,34.053165,10.540627,69.763176,49.983517,401.573853,398.410126,400.080353,3967.116211,9.175122,9.321314,8.946691,70.857132,54.830696,5.046573,-29.595188,30.877655,53.794647,20.158144,6.791297,53.929497,91.747948,96.175903,0.354123920202255,352.20517,404.418336672506,1.81903171940135,0.0589993379904879,0.944207903937612,-4.06513696092139,471.007467346609,1.88338544146877,0.0111378612698698,1.24714604121833,60.675150449112,447.69730477545,80.1895263179803,0.00983784935462825,1.3401013313205
4,3.946964,24,24.056265,6.31,6.600747,98.33448,NaN,5.641538,NaN,38.686611,400,400.05484,25,34.055706,10.530327,69.793571,49.983517,401.582184,398.368927,400.123993,3966.472656,9.151251,9.313606,8.938027,70.872688,54.824734,5.034993,-29.498482,30.915236,53.906128,20.171665,6.772486,53.906521,91.752434,96.159859,0.346645057201385,352.223236,404.417318285904,1.81905180865478,0.0590168301858103,0.944171453400826,-4.07333538155245,471.031872323156,1.88345044040198,0.0111390336704586,1.24708972400053,60.6755708536602,447.704632386741,80.1953063037682,0.00983816425583185,1.34006185762789
4,3.945745,24,24.05411,6.31,6.586468,98.321487,NaN,5.640926,NaN,38.706039,400,400.113556,25,34.057037,10.525219,69.810898,49.983517,401.898743,398.656433,400.299103,3967.226807,9.188454,9.359335,8.944427,70.851501,54.815285,5.052479,-29.398458,30.897236,53.838108,20.174801,6.762423,53.92181,91.790001,96.136055,0.346138596534729,353.514893,404.406717299952,1.81903963372168,0.0590328226095737,0.944135760090508,-4.08222084840077,471.018574209439,1.88342110460179,0.0111394797251451,1.2470910377891,60.6716824337776,447.698210279178,80.1876286630111,0.00983885113659123,1.34005061534092
4,3.945125,24,24.053173,6.31,6.578433,98.294044,NaN,5.640608,NaN,38.717236,400,400.146545,25,34.054722,10.515727,69.821579,49.983517,401.898743,398.656433,400.299103,3967.226807,9.188454,9.359335,8.944427,70.816475,54.808598,5.037219,-29.364563,30.897236,53.838108,20.174801,6.762423,53.92181,91.790001,96.136055,0.346138596534729,353.514893,404.400596501142,1.81903083775032,0.0590407321816911,0.944117894906764,-4.08674092524751,470.985612911341,1.8833351793892,0.0111382289707144,1.24715811858946,60.6699916477975,447.694180439064,80.1833668582766,0.00983907722645025,1.34005331702158
4,3.945618,24,24.051479,6.31,6.573302,98.265877,NaN,5.639088,NaN,38.720169,400,400.133148,25,34.058929,10.50578,69.855957,49.983517,401.635681,398.45224,400.147156,3967.53418,9.167623,9.304554,8.943094,70.769028,54.822514,5.029033,-29.379221,30.920801,53.77425,20.162521,6.7668,53.904869,91.846565,96.09362,0.333738505840302,354.198639,404.394586961129,1.81899894935465,0.0590310380845298,0.944136466619902,-4.08314669074582,470.952768548867,1.88325183226881,0.0111373891187359,1.2472140264917,60.6669347412288,447.681246647937,80.1714469493299,0.00983915457598756,1.34009285829782
4,3.944989,24,24.051805,6.31,6.561275,98.256279,NaN,5.63776,NaN,38.735786,400,400.133911,25,34.054699,10.506411,69.943054,49.983517,401.732269,398.563019,400.259735,3963.349121,9.147774,9.305566,8.947612,70.772148,54.827747,5.021258,-29.399456,30.895208,53.782921,20.159187,6.765101,53.866341,91.792763,96.114906,0.334763169288635,355.325409,404.384718772632,1.81897694528082,0.0590379170410198,0.944119813631842,-4.08773249878652,470.940357757911,1.88321743949756,0.0111365548519019,1.2472491796102,60.6675230381981,447.673792939441,80.1663215522922,0.00983855623166615,1.3401462686479
4,3.944615,24,24.050587,6.31,6.561275,98.256279,NaN,5.637535,NaN,38.735786,400,400.133911,25,34.054699,10.494626,69.987015,49.983517,401.732269,398.563019,400.259735,3963.349121,9.147774,9.305566,8.947612,70.724716,54.838974,4.988986,-29.422817,30.895208,53.782921,20.159187,6.765101,53.866341,91.792763,96.114906,0.334763169288635,355.325409,404.385602890585,1.81898800043791,0.0590441222614483,0.944107195783168,-4.09045946122529,470.942001257307,1.88322551684291,0.0111372938447626,1.24722748969397,60.6653250114035,447.676500526664,80.1667107790299,0.00983931645022394,1.34010101728256
4,3.945448,24,24.049702,6.31,6.549966,98.233597,NaN,5.636223,NaN,38.735687,400,400.158813,25,34.046677,10.481061,69.87944,49.983517,401.830963,398.510773,400.298431,3966.314209,9.17551,9.327461,8.928106,70.735245,54.836231,4.973536,-29.420736,30.88508,53.656673,20.16671,6.763126,53.848042,91.769707,96.127563,0.322180420160294,356.447357,404.37295644251,1.81892520545868,0.0590269606017857,0.944139606261892,-4.08438604306241,470.91490535552,1.88315521353119,0.0111363265000772,1.24728112089906,60.663727865025,447.653443848359,80.1483210373147,0.00983840022889407,1.34022177287627
4,3.944702,24,24.048952,6.31,6.537534,98.208221,NaN,5.636405,NaN,38.717419,400,400.109619,25,34.047394,10.472073,69.771935,49.983517,401.518982,398.368622,400.00351,3965.233887,9.168366,9.336794,8.947286,70.801308,54.83424,4.964804,-29.406765,30.898691,53.774246,20.145651,6.766857,53.876148,91.736504,96.13559,0.315029740333557,357.223785,404.362983002702,1.818905291878,0.0590356605676926,0.944119165276443,-4.08982509665611,470.884265972713,1.88307495898331,0.0111350982718923,1.2473454742652,60.6623743129549,447.645670604258,80.1415164549592,0.00983831428098477,1.34025188541161
4,3.945202,24,24.049242,6.31,6.52633,98.180794,NaN,5.635429,NaN,38.703426,400,400.067139,25,34.049652,10.466917,69.657669,49.983517,401.518982,398.368622,400.00351,3965.233887,9.168366,9.336794,8.947286,70.874535,54.838379,4.982153,-29.433796,30.898691,53.774246,20.145651,6.766857,53.876148,91.736504,96.13559,0.315029740333557,357.223785,404.351222491809,1.81885268925313,0.0590240541197731,0.944140331692699,-4.08617953123252,470.849662193144,1.882980904358,0.0111331025830964,1.247434759951,60.6628976905763,447.627372184542,80.128252617636,0.0098370970121993,1.34037118136531
4,3.944018,24,24.047249,6.31,6.517782,98.192055,NaN,5.635155,NaN,38.707901,400,400.025818,25,34.041893,10.459214,69.602074,49.98703,401.65686,398.367371,400.105438,3963.490723,9.170082,9.300435,8.925112,70.898033,54.833523,4.991473,-29.466227,30.896841,53.710884,20.143993,6.773721,53.876892,91.693291,96.172035,0.315628409385681,357.999054,404.345952592809,1.81885883774802,0.0590411706001041,0.944103613301905,-4.09481280402201,470.866400713233,1.88303195656068,0.0111350591488638,1.24736465857438,60.6593007173137,447.627583673538,80.1257400456651,0.00983809344569336,1.34032297818305
4,3.944639,24,24.046886,6.31,6.521326,98.20636,NaN,5.636461,NaN,38.709236,400,400.035278,25,34.033749,10.460266,69.539787,49.98703,401.338013,398.227661,399.90213,3963.663574,9.120616,9.296937,8.940619,70.913902,54.842392,5.012519,-29.475382,30.889208,53.853539,20.157509,6.75195,53.830196,91.7061,96.147751,0.320743829011917,358.516663,404.347829681897,1.8188524406263,0.0590319140906091,0.944123232177249,-4.09028446302921,470.884734042127,1.88308241459962,0.0111362285445141,1.24731434057574,60.6586455470261,447.62496661002,80.1233011081191,0.00983811905471732,1.34033052519906
4,3.944639,24,24.046886,6.31,6.516668,98.221954,NaN,5.636461,NaN,38.716263,400,399.942291,25,34.03371,10.463696,69.579712,49.98703,401.338013,398.227661,399.90213,3963.663574,9.120616,9.296937,8.940619,70.880272,54.828442,5.022758,-29.494307,30.889208,53.853539,20.157509,6.75195,53.830196,91.7061,96.147751,0.320743829011917,358.516663,404.343431951727,1.81883671585803,0.0590305369419853,0.944125016267709,-4.09028446302921,470.904184289538,1.88313478973343,0.0111372630562524,1.24726658293443,60.6586455470261,447.619411501522,80.1191565798765,0.00983779293348925,1.34036468343349
4,3.944218,24,24.045504,6.31,6.521319,98.237556,NaN,5.634125,NaN,38.710491,400,399.876312,25,34.039337,10.451804,69.70459,49.98703,401.508942,398.181335,400.01532,3963.705322,9.184632,9.291979,8.917849,70.830193,54.815636,5.010545,-29.490601,30.931664,53.854107,20.159386,6.749003,53.85614,91.745422,96.122307,0.305854499340057,359.622955,404.348818843294,1.81886486432403,0.059038897435552,0.9441090155695,-4.09335434144214,470.925508823694,1.88319635429931,0.0111391367890364,1.2471942227435,60.6561511321604,447.627995885858,80.1237095102302,0.00983897935578445,1.34027937998923
4,3.94342,24,24.044327,6.31,6.534533,98.286537,NaN,5.634702,NaN,38.720261,400,399.860809,25,34.049995,10.464053,69.879456,49.98703,401.436035,398.207581,399.965302,3962.289551,9.149426,9.287277,8.932905,70.767303,54.815731,5.017628,-29.485106,30.888691,53.842407,20.137722,6.766366,53.857147,91.716415,96.120979,0.311113506555557,360.082825,404.363181314149,1.8189330658424,0.0590560497370733,0.944077030484663,-4.09917394533079,470.988181308368,1.8833686260258,0.0111430996442109,1.24702368259163,60.6540266343712,447.650932058873,80.1392466969598,0.00984090715366086,1.34011078549222
4,3.94367,24,24.043934,6.31,6.539144,98.322693,NaN,5.63476,NaN,38.715683,400,399.776276,25,34.053459,10.470752,70.034813,49.98703,401.436035,398.207581,399.965302,3962.289551,9.149426,9.287277,8.932905,70.774834,54.8153,4.98426,-29.466625,30.888691,53.842407,20.137722,6.766366,53.857147,91.716415,96.120979,0.311113506555557,360.082825,404.366943317114,1.81894123797009,0.0590532630045881,0.944083714931074,-4.09735066402789,471.033796451932,1.88349260649982,0.0111457353586956,1.2469065268705,60.653317245882,447.653432434941,80.1405860592228,0.00984124805913994,1.34008619185555
4,3.944949,24,24.042894,6.31,6.547976,98.343163,NaN,5.634722,NaN,38.700001,400,399.776245,25,34.051971,10.474738,70.022247,49.98703,401.140015,398.084412,399.80899,3963.125488,9.118232,9.290962,8.946708,70.760124,54.809788,4.940957,-29.4753,30.884108,53.814247,20.12731,6.774832,53.902523,91.745636,96.096558,0.309714019298554,360.483673,404.372257466532,1.81893323788432,0.0590346495613434,0.944123522349475,-4.08802414306848,471.060721468214,1.88356820694887,0.0111477236972017,1.24682578127741,60.651439937296,447.649582592008,80.1363200537155,0.00984153580022985,1.34008536998224
4,3.942683,24,24.04199,6.31,6.539114,98.366257,NaN,5.634476,NaN,38.694386,400,399.709778,25,34.048599,10.48413,69.952583,49.98703,401.244873,397.900299,399.734192,3962.329102,9.182636,9.309071,8.914096,70.772102,54.809708,4.905951,-29.445465,30.875977,53.789658,20.132315,6.768362,53.855419,91.774437,96.073654,0.289459407329559,361.266174,404.369248736288,1.81897032306362,0.0590696421261816,0.944050414763244,-4.10454949432784,471.090732663794,1.8836517026435,0.0111498032349538,1.24673956844929,60.6498080681654,447.661794698216,80.1442223673927,0.00984269932512447,1.33998915817923
4,3.942266,24,24.041553,6.31,6.530174,98.400085,NaN,5.633682,NaN,38.683582,400,399.71344,25,34.045853,10.493756,69.628212,49.98703,401.244873,397.900299,399.734192,3962.329102,9.182636,9.309071,8.914096,70.812164,54.81509,4.890685,-29.417797,30.875977,53.789658,20.132315,6.768362,53.855419,91.774437,96.073654,0.289459407329559,361.266174,404.361794984799,1.81895247990261,0.0590739242509297,0.944039733994897,-4.10759136059977,471.133494061738,1.8837681086674,0.0111523101956029,1.24662919533146,60.6490191928181,447.655060740172,80.1386116773098,0.00984251990965428,1.34002020760486
4,3.941709,24,24.039349,6.31,6.529553,98.417122,NaN,5.633943,NaN,38.658569,400,399.843384,25,34.050385,10.492972,69.532486,49.98703,401.53006,398.356079,399.969421,3964.676025,9.152632,9.305202,8.923806,70.862755,54.80938,4.901517,-29.430841,30.860531,53.799923,20.130648,6.760007,53.850937,91.831863,96.023407,0.299099504947662,361.866852,404.362525841599,1.81896685893911,0.0590829941547582,0.94402116935138,-4.11165486178635,471.157699419852,1.88383987015791,0.0111547776035736,1.2465385423537,60.6450403358028,447.657971254224,80.1378313706737,0.00984377982490028,1.33995052636626
4,3.942423,24,24.039137,6.31,6.536957,98.437187,NaN,5.633531,NaN,38.64566,400,399.8526,25,34.052258,10.480504,69.690422,49.985428,401.300415,398.127625,399.778961,3960.934814,9.126581,9.289834,8.919758,70.871651,54.800163,4.897169,-29.432568,30.883055,53.836807,20.137096,6.750138,53.884747,91.777641,96.054428,0.291713714599609,362.567474,404.36782718046,1.81897073174292,0.0590733225444583,0.944042458593518,-4.10644607264896,471.182995913622,1.88390858533647,0.01115623559101,1.2464740793957,60.6446575985699,447.659130779893,80.1384127446051,0.00984395266653216,1.33993842825458
4,3.942936,24,24.039257,6.31,6.540276,98.464058,NaN,5.634333,NaN,38.623539,400,399.834381,25,34.048542,10.487276,70.02935,49.985428,401.300415,398.127625,399.778961,3960.934814,9.126581,9.289834,8.919758,70.85183,54.794426,4.915966,-29.407301,30.883055,53.836807,20.137096,6.750138,53.884747,91.777641,96.054428,0.291713714599609,362.567474,404.369747531663,1.81896676334088,0.0590657842064637,0.944058511977418,-4.10270406976559,471.216327389971,1.88399792208485,0.0111579424669447,1.24639499793887,60.6448742426293,447.65784691758,80.1376153415,0.00984381798884423,1.33994912622357
4,3.942518,24,24.037439,6.31,6.539584,98.457664,NaN,5.635689,NaN,38.608624,400,399.745728,25,34.040771,10.496008,70.287086,49.985428,401.232269,398.113251,399.707642,3961.496094,9.119617,9.316513,8.921141,70.827682,54.811893,4.931129,-29.398937,30.859625,53.815674,20.127728,6.762376,53.88208,91.747154,96.069191,0.280323356389999,362.838318,404.370082563668,1.81897678916694,0.0590725215524186,0.94404466826254,-4.10575308099141,471.210803816444,1.88398851709148,0.011158623470639,1.24638215404066,60.6415919889261,447.659599214983,80.1364878354299,0.00984481935098003,1.33989563575463
4,3.942288,24,24.038769,6.31,6.539584,98.457664,NaN,5.635303,NaN,38.608624,400,399.745728,25,34.040771,10.506231,70.263245,49.985428,400.821533,397.670776,399.29126,3961.321777,9.134501,9.299588,8.902231,70.81871,54.820347,4.910125,-29.374794,30.846266,53.791183,20.117525,6.764622,53.879848,91.774094,96.051369,0.292673289775848,363.398102,404.37062636636,1.81898359140317,0.0590763419263458,0.944036906796045,-4.10743087228451,471.209014443242,1.88397970829471,0.0111578154527904,1.2464056787314,60.6439932178565,447.663311700623,80.1410400844163,0.00984437999278983,1.3399041299075
4,3.94237,24,24.037588,6.31,6.530148,98.436508,NaN,5.634701,NaN,38.604282,400,399.710938,25,34.038761,10.516081,70.128059,49.985428,400.821533,397.670776,399.29126,3961.321777,9.134501,9.299588,8.902231,70.809479,54.808666,4.881984,-29.351662,30.846266,53.791183,20.117525,6.764622,53.879848,91.774094,96.051369,0.292673289775848,363.398102,404.361524514449,1.81894931618111,0.0590721890672845,0.944043254322282,-4.10683269458679,471.184234162631,1.88391656844814,0.0111571316333112,1.24644871700927,60.6418610042672,447.650040158154,80.1295534192831,0.00984418445134987,1.33995778512632
4,3.942738,24,24.035765,6.31,6.520224,98.417908,NaN,5.634534,NaN,38.600903,400,399.398651,25,34.040054,10.498623,69.926743,49.985428,400.83255,397.779388,399.359833,3959.620117,9.111326,9.268023,8.911213,70.810196,54.795349,4.860163,-29.305519,30.851707,53.700092,20.081713,6.779739,53.813259,91.819206,96.013626,0.284052461385727,364.257599,404.351285478165,1.81890493352939,0.0590631421140421,0.94405945364691,-4.1041483073646,471.163503553799,1.88386625138162,0.0111570070425074,1.24647269852783,60.6385695335442,447.632566433935,80.1140708271946,0.00984405941731084,1.34002216613296
4,3.942522,24,24.034401,6.31,6.512119,98.357681,NaN,5.634855,NaN,38.602242,400,399.334778,25,34.037933,10.486359,69.784065,49.985428,400.83255,397.779388,399.359833,3959.620117,9.111326,9.268023,8.911213,70.822662,54.781075,4.855105,-29.283508,30.851707,53.700092,20.081713,6.779739,53.813259,91.819206,96.013626,0.284052461385727,364.257599,404.344144772337,1.81888396235123,0.0590643320808315,0.944055249451194,-4.10572390266344,471.09026416452,1.88367322178813,0.0111538447424943,1.24663098765246,60.6361066629787,447.623815416651,80.1057126811207,0.00984421972070213,1.34004381354178
4,3.941966,24,24.03393,6.31,6.517174,98.300598,NaN,5.636631,NaN,38.591061,400,399.630951,25,34.03352,10.484006,69.762413,49.985428,401.776611,398.634369,400.35675,3964.937988,9.14981,9.295238,8.94679,70.846558,54.793396,4.839586,-29.268881,30.871382,53.838146,20.088354,6.777619,53.845806,91.812935,96.016396,0.279534667730331,364.322601,404.3502319593,1.81891747199301,0.0590750626102381,0.944034547733025,-4.10977990616976,471.019732718821,1.883484769262,0.0111503465381196,1.24679605115747,60.6352561873337,447.635189337284,80.1135695471281,0.00984512051976714,1.3399629010944
4,3.941636,24,24.032543,6.31,6.529059,98.260567,NaN,5.635293,NaN,38.585014,400,400.056549,25,34.028091,10.486752,69.711929,49.985428,401.688538,398.649078,400.375397,3964.981445,9.167044,9.317709,8.96973,70.857872,54.799435,4.82865,-29.223545,30.902597,53.763718,20.079826,6.785883,53.869301,91.7528,96.049911,0.274738192558289,364.420105,404.362232112064,1.81896735086044,0.0590840609864595,0.944018892820369,-4.11218745380359,470.97169050262,1.88335958896974,0.0111485344321393,1.24689329734676,60.6327516277634,447.651444349049,80.1238428286213,0.00984676084386908,1.33983055034726
4,3.940684,24,24.031984,6.31,6.534366,98.249954,NaN,5.634166,NaN,38.562817,400,400.19516,25,34.028412,10.486546,69.79657,49.985428,401.688538,398.649078,400.375397,3964.981445,9.167044,9.317709,8.96973,70.878906,54.79464,4.822068,-29.204443,30.902597,53.763718,20.079826,6.785883,53.869301,91.7528,96.049911,0.274738192558289,364.420105,404.369492892996,1.81901342613379,0.0591014534373962,0.943984757607647,-4.11913372999425,470.95921109335,1.88332766638372,0.0111481701079729,1.24691570881224,60.6317421859288,447.667171324411,80.134832524141,0.00984796079163745,1.33972098940727
4,3.940684,24,24.031984,6.31,6.539819,98.271782,NaN,5.634166,NaN,38.567295,400,400.218567,25,34.021183,10.495974,69.938591,49.99345,401.691895,398.507446,400.320313,3966.95752,9.18729,9.301045,8.959209,70.840889,54.77079,4.796464,-29.201454,30.871582,53.729435,20.050877,6.804041,53.846603,91.731239,96.054527,0.260817050933838,365.597412,404.374640436264,1.81903183078458,0.0591030666869203,0.943982698612296,-4.11913372999425,470.986428043297,1.8834009462802,0.0111496179765416,1.24684918772669,60.6317421859288,447.673673453382,80.1396859419187,0.00984834260046343,1.3396811448352
4,3.941094,24,24.031387,6.31,6.552331,98.304192,NaN,5.634193,NaN,38.57967,400,400.268188,25,34.012436,10.520143,70.100876,49.99345,401.950714,398.652924,400.536072,3964.299805,9.173871,9.303431,8.944588,70.814583,54.756176,4.774313,-29.183426,30.829865,53.862629,20.054813,6.792947,53.851429,91.643906,96.096405,0.24715518951416,367.438019,404.385482391022,1.81906193057367,0.0590999524783307,0.943991810559463,-4.11614200377619,471.027641540789,1.8835136951271,0.0111521301396054,1.24673995108189,60.6306641022015,447.683719527257,80.1463854358222,0.00984922773074831,1.33960558021927
4,3.941172,24,24.029728,6.31,6.560348,98.318413,NaN,5.635001,NaN,38.572861,400,400.355225,25,34.012028,10.54246,70.097168,49.99345,401.950714,398.652924,400.536072,3964.299805,9.173871,9.303431,8.944588,70.801003,54.737213,4.78905,-29.218164,30.829865,53.862629,20.054813,6.792947,53.851429,91.643906,96.096405,0.24715518951416,367.438019,404.392866009234,1.81908668022505,0.0591010273913405,0.943991423006898,-4.11557287310569,471.047606865282,1.88357242432608,0.0111540813952055,1.24666727823897,60.6276681046089,447.690829438532,80.1494713120542,0.0098504657506445,1.33952308019
4,3.940447,24,24.031351,6.31,6.558761,98.334229,NaN,5.63304,NaN,38.562378,400,400.292786,25,34.013798,10.536562,69.928299,49.99345,401.716248,398.452454,400.366119,3964.472656,9.205898,9.305579,8.95594,70.773514,54.735603,4.813078,-29.209522,30.845451,53.772312,20.046911,6.800491,53.785133,91.6381,96.102295,0.25959113240242,367.764252,404.39308143003,1.81910277071994,0.0591126108594036,0.943967574805618,-4.12086320255685,471.065137003746,1.88361474149442,0.0111541435739187,1.2466480544317,60.6305990914166,447.698112963704,80.1570821160005,0.00985009066127019,1.33951661353963
4,3.942941,24,24.028828,6.31,6.561424,98.371368,NaN,5.63371,NaN,38.549786,400,400.397583,25,34.00956,10.523316,69.715256,49.99345,401.901978,398.585876,400.672119,3964.898193,9.213632,9.256576,8.963144,70.69194,54.7421,4.827088,-29.207062,30.876192,53.703114,20.061298,6.785724,53.869331,91.63559,96.096481,0.260711699724197,367.717316,404.389700577855,1.81903799484327,0.0590719547772953,0.944050672466786,-4.10266759986257,471.114831878141,1.88375608516439,0.0111581390140486,1.24649069665124,60.6260427176585,447.672742761779,80.1347640739836,0.00984984883413106,1.33961269101491
4,3.941518,24,24.028008,6.31,6.556684,98.394333,NaN,5.635013,NaN,38.54911,400,400.506042,25,34.011414,10.510115,69.645729,49.99345,401.901978,398.585876,400.672119,3964.898193,9.213632,9.256576,8.963144,70.569153,54.740448,4.817072,-29.195004,30.876192,53.703114,20.061298,6.785724,53.869331,91.63559,96.096481,0.260711699724197,367.717316,404.38858940277,1.81906408032761,0.0590941930522116,0.94400446976053,-4.11304837200663,471.144560653474,1.88383856461555,0.0111601595403017,1.24640665880249,60.6245617655673,447.681150709412,80.1399423640826,0.00985074822197501,1.33954193463708
4,3.940406,24,24.027954,6.31,6.559794,98.398819,NaN,5.633807,NaN,38.543362,400,400.567535,25,34.024071,10.507979,69.791916,49.99345,402.224884,398.655029,400.839569,3963.652344,9.227548,9.276958,8.941968,70.541641,54.751068,4.829809,-29.184467,30.874218,53.8269,20.062317,6.775259,53.84201,91.659615,96.075493,0.254462659358978,368.274658,404.394153448182,1.81910746981999,0.0591135981996156,0.943965804614595,-4.12116240210469,471.150224695179,1.88385397131777,0.0111604896552651,1.24639213468759,60.6244642379824,447.696426830767,80.1512744390655,0.00985167199400323,1.33944716279652
4,3.941448,24,24.028605,6.31,6.559794,98.398819,NaN,5.635787,NaN,38.543362,400,400.567535,25,34.024071,10.4873,69.851059,49.99345,402.284302,398.800354,400.889374,3965.533936,9.234784,9.314307,8.951605,70.549011,54.742275,4.871848,-29.183928,30.852465,53.747768,20.064623,6.765265,53.817745,91.694878,96.048935,0.253462642431259,368.747742,404.391690703596,1.81907664687724,0.0590962762505029,0.944000937943116,-4.11355909549525,471.149348348772,1.88384965726449,0.0111600938757448,1.24640366189149,60.6256399750807,447.68617846357,80.1444952735597,0.00985074814284909,1.33952517587211
4,3.942132,24,24.027542,6.31,6.560119,98.394478,NaN,5.636478,NaN,38.548454,400,400.555237,25,34.02459,10.480127,69.763512,49.99345,402.284302,398.800354,400.889374,3965.533936,9.234784,9.314307,8.951605,70.516533,54.739346,4.936914,-29.191008,30.852465,53.747768,20.064623,6.765265,53.817745,91.694878,96.048935,0.253462642431259,368.747742,404.390380812411,1.81905751387567,0.0590850066510669,0.944023881271244,-4.10856889519926,471.145368719382,1.88384213925198,0.0111604524667492,1.24639796799761,60.6237201326439,447.678371810243,80.1372437262046,0.00985081555980468,1.33954800313904
4,3.941854,24,24.02589,6.31,6.551769,98.396576,NaN,5.635555,NaN,38.558475,400,400.575226,25,34.014771,10.477987,69.731247,49.990719,402.059113,398.59668,400.738953,3966.927734,9.249466,9.290205,8.957214,70.465134,54.737335,4.957373,-29.215313,30.853321,53.755554,20.043373,6.786645,53.809086,91.727165,96.020348,0.24847412109375,369.077606,404.383155362115,1.81903755413811,0.0590871559905586,0.944017655738319,-4.11059699594483,471.150207494246,1.88386012513952,0.0111615959673433,1.24636237196975,60.6207363806421,447.669692995652,80.1285521375394,0.00985112316265196,1.33956233964339
4,3.941265,24,24.026127,6.31,6.537618,98.380753,NaN,5.635493,NaN,38.556553,400,400.46402,25,34.004738,10.48595,69.766953,49.990719,401.679871,398.726501,400.375336,3962.772461,9.140427,9.289429,8.98422,70.4375,54.730587,4.944364,-29.200155,30.834713,53.776554,20.035872,6.789226,53.798851,91.723923,96.025299,0.250083714723587,369.967194,404.371189110138,1.8190072144366,0.0590927580682708,0.944003131979809,-4.11489430553519,471.130166824856,1.88380547353249,0.0111604031898779,1.246414428803,60.6211644475328,447.659208206148,80.121042787116,0.0098503901021525,1.33963213872156
4,3.941137,24,24.02569,6.31,6.524996,98.367912,NaN,5.63629,NaN,38.563789,400,400.307892,25,34.007507,10.490487,69.703186,49.990719,401.679871,398.726501,400.375336,3962.772461,9.140427,9.289429,8.98422,70.409401,54.747814,4.898724,-29.189835,30.834713,53.776554,20.035872,6.789226,53.798851,91.723923,96.025299,0.250083714723587,369.967194,404.359576552703,1.81896839818344,0.0590911515133223,0.944003590848661,-4.11582825118069,471.11474984666,1.88376528967355,0.0111598177826623,1.24644555418043,60.6203751400344,447.6450653148,80.1099003420173,0.00984977559121942,1.33970854967326
