REPORT START/STOP
Start Time,20/05/2021,12:23:27
End Time,20/05/2021,13:52:20

Program,R454C_pi_5.5
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_2
Date;Time,R1.P7.Setpoint_value,R1.P7.Process_value,R2.t7.Setpoint_value,R2.t7.Process_value,R2.Voltage.Setpoint_value,R2.Voltage.Process_value,R2.TAmb.Setpoint_value,R2.TAmb.Process_value
20/05/2021;12:26:49,?,5.683052,?,25.437759,400,400.02887,25,28.996693
20/05/2021;12:26:50,?,5.677949,?,25.451664,400,400.056488,25,29.001125
20/05/2021;12:26:51,?,5.665124,?,25.44898,400,400.054443,25,29.006247
20/05/2021;12:26:52,?,5.648534,?,25.428751,400,400.015411,25,29.005074
20/05/2021;12:26:53,?,5.623903,?,25.425024,400,400.028351,25,28.998848
20/05/2021;12:26:54,?,5.601975,?,25.434046,400,399.985535,25,28.996189
20/05/2021;12:26:55,?,5.585314,?,25.437099,400,400.044312,25,28.998577
20/05/2021;12:26:56,?,5.56955,?,25.43886,400,400.105988,25,29.005272
20/05/2021;12:26:57,?,5.550061,?,25.460951,400,400.208527,25,29.013662
20/05/2021;12:26:58,?,5.535859,?,25.471478,400,400.153839,25,29.017704
20/05/2021;12:26:59,?,5.535859,?,25.471478,400,400.153839,25,29.017704
20/05/2021;12:27:00,?,5.5263,?,25.463257,400,400.141693,25,29.019445
20/05/2021;12:27:01,?,5.514046,?,25.469358,400,400.103973,25,29.023666
20/05/2021;12:27:02,?,5.50588,?,25.478121,400,400.101074,25,29.032948
20/05/2021;12:27:03,?,5.498821,?,25.492268,400,400.184204,25,29.042421
20/05/2021;12:27:04,?,5.490864,?,25.485159,400,400.217224,25,29.036539
20/05/2021;12:27:05,?,5.484966,?,25.491877,400,400.215393,25,29.032364
20/05/2021;12:27:06,?,5.479951,?,25.497774,400,400.206848,25,29.032589
20/05/2021;12:27:07,?,5.476119,?,25.523069,400,400.115417,25,29.0376
20/05/2021;12:27:08,?,5.473576,?,25.535347,400,400.074341,25,29.048784
20/05/2021;12:27:09,?,5.471609,?,25.543697,400,400.111786,25,29.050789
20/05/2021;12:27:10,?,5.471053,?,25.543697,400,400.111786,25,29.050789
