REPORT START/STOP
Start Time,19/05/2021,15:06:45
End Time,19/05/2021,17:31:48

Program,R454C_pi_5
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_1
Date;Time,R1.P1.Setpoint_value,R1.P1.Process_value,R1.P2.Setpoint_value,R1.P2.Process_value,R2.t1.Setpoint_value,R2.t1.Process_value,R2.t2.Process_value
19/05/2021;15:09:01,6.169333,4.099629,16.746,25.451952,14.839277,15.479379,97.36866
19/05/2021;15:09:02,6.1556,4.108832,16.7666,25.425514,14.769365,15.470338,97.514648
19/05/2021;15:09:03,6.141733,4.10472,16.787399,25.396381,14.707485,15.470754,97.652023
19/05/2021;15:09:04,6.127666,4.106385,16.8085,25.368454,14.644712,15.476673,97.799774
19/05/2021;15:09:05,6.113867,4.109159,16.829201,25.342764,14.58313,15.485573,97.91906
19/05/2021;15:09:06,6.1,4.116006,16.85,25.321348,14.58313,15.485573,97.91906
19/05/2021;15:09:07,6.086067,4.121389,16.870899,25.298758,14.506077,15.495013,98.023796
19/05/2021;15:09:08,6.072267,4.124487,16.8916,25.27475,14.443604,15.502672,98.107697
19/05/2021;15:09:09,6.0584,4.12429,16.912399,25.248377,14.381723,15.517567,98.173317
19/05/2021;15:09:10,6.0584,4.12429,16.912399,25.248377,14.320141,15.536551,98.217331
19/05/2021;15:09:11,6.042666,4.129107,16.936001,25.222227,14.257666,15.56082,98.24424
19/05/2021;15:09:12,6.0306,4.134886,16.9541,25.200066,14.188347,15.587353,98.274788
19/05/2021;15:09:13,6.016733,4.139373,16.974899,25.176128,14.134203,15.608831,98.30114
19/05/2021;15:09:14,6.001,4.146878,16.998501,25.154491,14.071728,15.630677,98.357315
19/05/2021;15:09:15,5.987134,4.156126,17.0193,25.132879,14.002113,15.663494,98.408432
19/05/2021;15:09:16,5.973333,4.161743,17.040001,25.112553,13.940531,15.704114,98.443565
19/05/2021;15:09:17,5.959333,4.163115,17.061001,25.088253,13.878056,15.735209,98.497482
19/05/2021;15:09:18,5.943733,4.151217,17.0844,25.056269,13.816175,15.773575,98.5392
19/05/2021;15:09:19,5.931667,4.153841,17.102501,25.032095,13.739122,15.826201,98.563171
19/05/2021;15:09:20,5.915934,4.176981,17.126101,25.01259,13.739122,15.826201,98.563171
19/05/2021;15:09:21,5.902067,4.194512,17.1469,24.996687,13.684681,15.882406,98.609116
19/05/2021;15:09:22,5.888267,4.199245,17.167601,24.97702,13.622801,15.933955,98.660828
19/05/2021;15:09:23,5.875934,4.186339,17.1861,24.950424,13.553185,15.994613,98.701019
19/05/2021;15:09:24,5.8604,4.180442,17.2094,24.920855,13.498743,16.05154,98.755188
19/05/2021;15:09:25,5.8466,4.188981,17.230101,24.896393,13.429129,16.116692,98.814369
19/05/2021;15:09:26,5.8326,4.214829,17.251101,24.880131,13.359512,16.188583,98.872238
19/05/2021;15:09:27,5.8326,4.214829,17.251101,24.880131,13.305071,16.263847,98.906601
19/05/2021;15:09:28,5.817,4.242433,17.2745,24.863796,13.243191,16.327288,98.912262
19/05/2021;15:09:29,5.8032,4.246008,17.2952,24.843706,13.173576,16.39625,98.918739
19/05/2021;15:09:30,5.7892,4.267828,17.3162,24.826813,13.119133,16.470846,98.934258
19/05/2021;15:09:31,5.7754,4.284695,17.336901,24.810347,13.049518,16.540178,98.94931
19/05/2021;15:09:32,5.7598,4.274374,17.3603,24.783604,12.979605,16.627224,98.928284
19/05/2021;15:09:33,5.747533,4.27387,17.3787,24.758867,12.917427,16.706324,98.889984
19/05/2021;15:09:34,5.733666,4.298472,17.3995,24.74297,12.855844,16.787722,98.8731
19/05/2021;15:09:35,5.719867,4.330482,17.4202,24.733797,12.793965,16.864557,98.889404
19/05/2021;15:09:36,5.705867,4.34094,17.4412,24.717289,12.793965,16.864557,98.889404
19/05/2021;15:09:37,5.692,4.356349,17.462,24.70211,12.731789,16.943298,98.918999
19/05/2021;15:09:38,5.673667,4.372113,17.4895,24.684381,12.665148,17.028532,98.879997
19/05/2021;15:09:39,5.6598,4.383682,17.5103,24.671501,12.603268,17.101871,98.827713
19/05/2021;15:09:40,5.645867,4.393919,17.5312,24.655544,12.533653,17.182701,98.780769
19/05/2021;15:09:41,5.645867,4.393919,17.5312,24.655544,12.47921,17.282034,98.768288
19/05/2021;15:09:42,5.630267,4.379413,17.5546,24.623814,12.409595,17.374426,98.722702
19/05/2021;15:09:43,5.6164,4.377975,17.575399,24.594013,12.347715,17.458639,98.662315
19/05/2021;15:09:44,5.602467,4.412116,17.5963,24.580223,12.285538,17.554752,98.608017
19/05/2021;15:09:45,5.5886,4.455661,17.6171,24.576172,12.215923,17.64761,98.575623
19/05/2021;15:09:46,5.574733,4.497443,17.637899,24.572233,12.153448,17.739933,98.559792
19/05/2021;15:09:47,5.560733,4.523393,17.658899,24.56259,12.091866,17.812466,98.519112
19/05/2021;15:09:48,5.5452,4.541101,17.682199,24.551504,12.029985,17.897627,98.438782
19/05/2021;15:09:49,5.531333,4.556777,17.702999,24.538593,11.967213,17.991798,98.359772
19/05/2021;15:09:50,5.5174,4.566563,17.7239,24.523111,11.905928,18.066147,98.272118
19/05/2021;15:09:51,5.5018,4.579639,17.747299,24.500832,11.905928,18.066147,98.272118
19/05/2021;15:09:52,5.487933,4.59559,17.768101,24.482471,11.813108,18.154177,98.194702
19/05/2021;15:09:53,5.473933,4.622325,17.789101,24.47016,11.758368,18.233788,98.13353
19/05/2021;15:09:54,5.4584,4.650921,17.812401,24.458824,11.689051,18.30719,98.073692
19/05/2021;15:09:55,5.444333,4.670829,17.8335,24.443794,11.634905,18.370747,98.004066
19/05/2021;15:09:55,5.444333,4.670829,17.8335,24.443794,11.572431,18.436537,97.923683
19/05/2021;15:09:56,5.4306,4.688428,17.854099,24.42696,11.503113,18.496931,97.833389
19/05/2021;15:09:57,5.416667,4.711994,17.875,24.41501,11.433498,18.560175,97.759209
19/05/2021;15:09:58,5.402667,4.733872,17.896,24.402813,11.379055,18.62324,97.683731
19/05/2021;15:09:59,5.388933,4.74091,17.916599,24.384306,11.317175,18.676397,97.589806
19/05/2021;15:10:00,5.375067,4.756261,17.937401,24.367891,11.247561,18.719204,97.476379
19/05/2021;15:10:01,5.361,4.787386,17.9585,24.35747,11.193118,18.750139,97.392326
19/05/2021;15:10:02,5.347267,4.809708,17.979099,24.344631,11.193118,18.750139,97.392326
19/05/2021;15:10:03,5.331667,4.824761,18.002501,24.325438,11.123503,18.775164,97.305199
19/05/2021;15:10:04,5.317667,4.839883,18.0235,24.306694,11.053888,18.791147,97.210037
19/05/2021;15:10:05,5.3038,4.857939,18.0443,24.287556,11.00718,18.798765,97.103699
19/05/2021;15:10:06,5.29,4.87476,18.065001,24.268473,10.937565,18.804079,96.960976
19/05/2021;15:10:07,5.276,4.89958,18.086,24.248743,10.86795,18.801886,96.856308
19/05/2021;15:10:08,5.2604,4.922363,18.1094,24.226305,10.813507,18.781031,96.734909
19/05/2021;15:10:09,5.2466,4.944602,18.1301,24.209475,10.751627,18.758839,96.607239
19/05/2021;15:10:10,5.232533,4.971607,18.151199,24.195522,10.674278,18.721125,96.489349
19/05/2021;15:10:11,5.232533,4.971607,18.151199,24.195522,10.619835,18.671133,96.373909
19/05/2021;15:10:12,5.217,5.006543,18.1745,24.178829,10.56569,18.61825,96.248131
19/05/2021;15:10:13,5.2032,5.040424,18.1952,24.170223,10.48834,18.546291,96.110748
19/05/2021;15:10:14,5.1892,5.0747,18.2162,24.162586,10.433898,18.460463,95.961792
19/05/2021;15:10:15,5.173667,5.097404,18.2395,24.150421,10.372018,18.355829,95.816864
19/05/2021;15:10:16,5.1598,5.102513,18.2603,24.134388,10.302402,18.209826,95.664902
19/05/2021;15:10:17,5.145867,5.1023,18.2812,24.115187,10.24796,18.025261,95.470619
19/05/2021;15:10:18,5.132,5.09685,18.302,24.096628,10.185783,17.837326,95.290604
19/05/2021;15:10:19,5.118134,5.089675,18.3228,24.077021,10.116465,17.57877,95.08786
19/05/2021;15:10:20,5.102467,5.083138,18.3463,24.056963,10.116465,17.57877,95.08786
19/05/2021;15:10:21,5.0886,5.076978,18.3671,24.032061,10.054288,17.313595,94.905479
19/05/2021;15:10:22,5.074733,5.067668,18.387899,24.010834,9.992408,17.018785,94.716026
19/05/2021;15:10:23,5.0608,5.060649,18.4088,23.987896,9.930528,16.708679,94.5541
19/05/2021;15:10:24,5.046933,5.052363,18.4296,23.964556,9.860615,16.375614,94.40374
19/05/2021;15:10:25,5.033067,5.047153,18.450399,23.943714,9.798735,16.022314,94.236656
19/05/2021;15:10:26,5.033067,5.047153,18.450399,23.943714,9.735962,15.608919,94.028183
19/05/2021;15:10:27,5.0174,5.038429,18.4739,23.925114,9.674677,15.203062,93.851112
19/05/2021;15:10:28,5.003533,5.028863,18.494699,23.907322,9.612798,14.777821,93.67527
19/05/2021;15:10:29,4.989666,5.019752,18.515499,23.887178,9.550323,14.224937,93.478691
19/05/2021;15:10:30,4.975733,5.007787,18.5364,23.864332,9.480708,13.611436,93.289345
19/05/2021;15:10:31,4.961867,4.995409,18.557199,23.837769,9.42686,13.011797,93.134979
19/05/2021;15:10:32,4.948,4.982524,18.577999,23.816381,9.364088,12.366199,92.970886
19/05/2021;15:10:33,4.934067,4.96193,18.5989,23.797813,9.29477,11.735353,92.791801
19/05/2021;15:10:34,4.918467,4.943451,18.622299,23.780973,9.233188,11.206585,92.638695
19/05/2021;15:10:35,4.9046,4.923769,18.643101,23.770489,9.170712,10.667194,92.477844
19/05/2021;15:10:36,4.890667,4.905206,18.664,23.762531,9.116865,10.243483,92.318687
19/05/2021;15:10:37,4.877267,4.884431,18.684099,23.755091,9.116865,10.243483,92.318687
19/05/2021;15:10:38,4.8634,4.857015,18.704901,23.751431,9.049035,9.885047,92.183899
19/05/2021;15:10:39,4.849333,4.809579,18.726,23.74036,8.987453,9.578861,92.04641
19/05/2021;15:10:40,4.8338,4.740732,18.7493,23.720251,8.917242,9.346473,91.948776
19/05/2021;15:10:41,4.821733,4.678047,18.767401,23.697474,8.85566,9.18765,91.866066
19/05/2021;15:10:42,4.807734,4.624197,18.788401,23.672272,8.786045,9.080357,91.806641
19/05/2021;15:10:43,4.792133,4.578281,18.8118,23.64587,8.731305,9.009637,91.778488
19/05/2021;15:10:44,4.792133,4.578281,18.8118,23.64587,8.669425,8.983641,91.753937
19/05/2021;15:10:45,4.7766,4.544279,18.8351,23.621027,8.600107,8.980268,91.803192
19/05/2021;15:10:46,4.762533,4.520085,18.856199,23.598358,8.545367,9.007998,91.894745
19/05/2021;15:10:47,4.748734,4.505323,18.8769,23.579695,8.47605,9.054831,91.992188
19/05/2021;15:10:48,4.734933,4.49524,18.8976,23.563129,8.406435,9.102395,92.098495
19/05/2021;15:10:49,4.720933,4.48817,18.9186,23.548489,8.351993,9.154808,92.181641
19/05/2021;15:10:50,4.707067,4.485066,18.9394,23.536654,8.290112,9.221158,92.256104
19/05/2021;15:10:51,4.693267,4.482113,18.9601,23.526224,8.212763,9.292249,92.30629
19/05/2021;15:10:52,4.677533,4.479211,18.9837,23.514729,8.15832,9.340231,92.358887
19/05/2021;15:10:53,4.663733,4.478212,19.0044,23.505276,8.15832,9.340231,92.358887
19/05/2021;15:10:54,4.649867,4.480492,19.0252,23.49655,8.088705,9.384007,92.401024
19/05/2021;15:10:55,4.635867,4.479381,19.0462,23.487141,8.019091,9.433166,92.447685
19/05/2021;15:10:56,4.622,4.481075,19.066999,23.476274,7.972383,9.479229,92.476639
19/05/2021;15:10:57,4.606467,4.482265,19.0903,23.468353,7.902768,9.526663,92.482635
19/05/2021;15:10:58,4.592533,4.484272,19.1112,23.456846,7.833153,9.56037,92.491814
19/05/2021;15:10:59,4.578667,4.484866,19.132,23.447933,7.77871,9.583274,92.511734
19/05/2021;15:11:00,4.578667,4.484866,19.132,23.447933,7.71683,9.603683,92.540642
19/05/2021;15:11:01,4.5648,4.486623,19.1528,23.436901,7.647215,9.630959,92.564377
19/05/2021;15:11:02,4.550867,4.484985,19.1737,23.427692,7.592772,9.651255,92.583801
19/05/2021;15:11:03,4.537,4.479799,19.1945,23.416286,7.530892,9.663656,92.599884
19/05/2021;15:11:04,4.5214,4.472189,19.217899,23.403717,7.444915,9.681471,92.566444
19/05/2021;15:11:05,4.504,4.471514,19.243999,23.391178,7.444915,9.681471,92.566444
19/05/2021;15:11:06,4.490133,4.47642,19.264801,23.383064,7.383333,9.682447,92.535805
19/05/2021;15:11:07,4.4744,4.480276,19.288401,23.374758,7.314015,9.678689,92.510284
19/05/2021;15:11:08,4.4606,4.481223,19.309099,23.367146,7.25154,9.668549,92.497261
19/05/2021;15:11:09,4.446733,4.490345,19.329901,23.360237,7.18966,9.659652,92.47274
19/05/2021;15:11:10,4.432667,4.503738,19.351,23.355694,7.128078,9.646362,92.468552
19/05/2021;15:11:11,4.432667,4.503738,19.351,23.355694,7.057868,9.622516,92.457703
19/05/2021;15:11:12,4.418933,4.513107,19.371599,23.354546,7.003723,9.592114,92.431152
19/05/2021;15:11:13,4.403333,4.520934,19.395,23.352156,6.9112,9.545307,92.398941
19/05/2021;15:11:14,4.391,4.527155,19.4135,23.350769,6.864492,9.506024,92.360512
19/05/2021;15:11:15,4.377267,4.530961,19.434099,23.347143,6.802613,9.457707,92.333778
19/05/2021;15:11:16,4.361667,4.532931,19.4575,23.346312,6.725263,9.394402,92.291534
19/05/2021;15:11:17,4.3476,4.533473,19.4786,23.342739,6.678555,9.335123,92.232735
