REPORT START/STOP
Start Time,20/05/2021,14:51:10
End Time,20/05/2021,16:32:52

Program,R454C_pi_5.5_5
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_2
Date;Time,R1.P7.Setpoint_value,R1.P7.Process_value,R2.t7.Setpoint_value,R2.t7.Process_value,R2.Voltage.Setpoint_value,R2.Voltage.Process_value,R2.TAmb.Setpoint_value,R2.TAmb.Process_value
20/05/2021;14:53:27,?,6.824771,?,32.88559,400,399.778778,25,33.238205
20/05/2021;14:53:28,?,6.879552,?,33.010807,400,399.637726,25,33.24382
20/05/2021;14:53:29,?,6.924734,?,33.143917,400,399.520111,25,33.243004
20/05/2021;14:53:30,?,6.953877,?,33.259377,400,399.43811,25,33.247913
20/05/2021;14:53:31,?,6.975665,?,33.387268,400,399.308228,25,33.253403
20/05/2021;14:53:32,?,6.995802,?,33.512169,400,399.309296,25,33.2659
20/05/2021;14:53:33,?,7.007655,?,33.630371,400,399.449677,25,33.291981
20/05/2021;14:53:34,?,7.015728,?,33.752907,400,399.570068,25,33.32011
20/05/2021;14:53:35,?,7.029357,?,33.869209,400,399.564087,25,33.33395
20/05/2021;14:53:36,?,7.045266,?,33.999222,400,399.507294,25,33.339466
20/05/2021;14:53:37,?,7.059644,?,34.112061,400,399.538422,25,33.342953
20/05/2021;14:53:38,?,7.059644,?,34.258541,400,399.621124,25,33.342865
20/05/2021;14:53:39,?,7.073219,?,34.409096,400,399.609314,25,33.343307
20/05/2021;14:53:40,?,7.088387,?,34.511459,400,399.566681,25,33.351414
20/05/2021;14:53:41,?,7.101248,?,34.511459,400,399.566681,25,33.351414
20/05/2021;14:53:42,?,7.110773,?,34.610397,400,399.526062,25,33.360039
20/05/2021;14:53:43,?,7.121544,?,34.729233,400,399.479675,25,33.36964
20/05/2021;14:53:44,?,7.134926,?,34.838161,400,399.55957,25,33.379448
20/05/2021;14:53:45,?,7.143789,?,34.95565,400,399.575378,25,33.39172
20/05/2021;14:53:46,?,7.154179,?,35.087311,400,399.537567,25,33.397755
20/05/2021;14:53:47,?,7.165738,?,35.202656,400,399.592468,25,33.397003
20/05/2021;14:53:48,?,7.180634,?,35.330349,400,399.692596,25,33.412266
20/05/2021;14:53:49,?,7.192205,?,35.455563,400,399.68988,25,33.428448
20/05/2021;14:53:50,?,7.203252,?,35.548138,400,399.678772,25,33.439705
20/05/2021;14:53:51,?,7.213779,?,35.649784,400,399.677399,25,33.449902
20/05/2021;14:53:52,?,7.22058,?,35.757404,400,399.784668,25,33.457409
20/05/2021;14:53:53,?,7.22058,?,35.872402,400,399.988281,25,33.457314
20/05/2021;14:53:54,?,7.227928,?,35.968681,400,400.056793,25,33.454659
20/05/2021;14:53:55,?,7.239776,?,36.089855,400,400.114258,25,33.448631
20/05/2021;14:53:56,?,7.248928,?,36.089855,400,400.114258,25,33.448631
20/05/2021;14:53:57,?,7.249501,?,36.233437,400,400.13092,25,33.45343
20/05/2021;14:53:58,?,7.253732,?,36.323822,400,400.186066,25,33.464489
20/05/2021;14:53:59,?,7.25864,?,36.41748,400,400.277405,25,33.479973
20/05/2021;14:54:00,?,7.263107,?,36.500507,400,400.307617,25,33.482662
20/05/2021;14:54:01,?,7.265965,?,36.602398,400,400.296753,25,33.475174
20/05/2021;14:54:02,?,7.272354,?,36.698772,400,400.33316,25,33.479965
20/05/2021;14:54:03,?,7.280828,?,36.775944,400,400.256195,25,33.49366
20/05/2021;14:54:04,?,7.285253,?,36.854095,400,400.238953,25,33.50351
20/05/2021;14:54:05,?,7.282813,?,36.939972,400,400.272247,25,33.507969
20/05/2021;14:54:06,?,7.278127,?,37.038315,400,400.260925,25,33.508732
20/05/2021;14:54:07,?,7.275834,?,37.134708,400,400.269714,25,33.522728
20/05/2021;14:54:08,?,7.275149,?,37.20599,400,400.349426,25,33.529652
20/05/2021;14:54:09,?,7.275149,?,37.291618,400,400.322113,25,33.537746
20/05/2021;14:54:10,?,7.276603,?,37.291618,400,400.322113,25,33.537746
20/05/2021;14:54:11,?,7.280329,?,37.389305,400,400.330872,25,33.553738
20/05/2021;14:54:12,?,7.287037,?,37.466583,400,400.30307,25,33.5639
20/05/2021;14:54:13,?,7.28891,?,37.551247,400,400.303497,25,33.563171
20/05/2021;14:54:14,?,7.289166,?,37.639893,400,400.33728,25,33.561211
20/05/2021;14:54:15,?,7.290895,?,37.727978,400,400.266205,25,33.567451
20/05/2021;14:54:16,?,7.294739,?,37.811314,400,400.268768,25,33.573387
20/05/2021;14:54:17,?,7.298036,?,37.894848,400,400.256897,25,33.592175
20/05/2021;14:54:18,?,7.297886,?,37.96199,400,400.11853,25,33.614052
20/05/2021;14:54:19,?,7.298449,?,38.052971,400,400.080566,25,33.620171
20/05/2021;14:54:20,?,7.303407,?,38.121624,400,400.083313,25,33.613586
20/05/2021;14:54:21,?,7.305505,?,38.194328,400,400.093872,25,33.621704
20/05/2021;14:54:22,?,7.305505,?,38.256485,400,400.070221,25,33.631985
20/05/2021;14:54:23,?,7.309167,?,38.344334,400,400.031067,25,33.644253
20/05/2021;14:54:24,?,7.314278,?,38.344334,400,400.031067,25,33.644253
20/05/2021;14:54:25,?,7.323412,?,38.413181,400,400.008179,25,33.653652
20/05/2021;14:54:26,?,7.331968,?,38.476933,400,400.03064,25,33.66407
20/05/2021;14:54:27,?,7.341863,?,38.532532,400,400.007568,25,33.673389
20/05/2021;14:54:28,?,7.359547,?,38.60157,400,399.998199,25,33.683495
20/05/2021;14:54:29,?,7.375082,?,38.656399,400,399.966125,25,33.691216
20/05/2021;14:54:30,?,7.389188,?,38.714169,400,400.038391,25,33.697678
