REPORT START/STOP
Start Time,31/05/2021,12:51:50
End Time,31/05/2021,14:14:53

Program,R290_pi_4
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_2
Date;Time,R1.P7.Setpoint_value,R1.P7.Process_value,R2.t7.Setpoint_value,R2.t7.Process_value,R2.Voltage.Setpoint_value,R2.Voltage.Process_value,R2.TAmb.Setpoint_value,R2.TAmb.Process_value
31/05/2021;12:55:46,?,4.272732,?,10.127864,400,399.97934,25,22.440048
31/05/2021;12:55:47,?,4.282426,?,10.163232,400,399.983032,25,22.447689
31/05/2021;12:55:48,?,4.282426,?,10.19147,400,400.031342,25,22.466919
31/05/2021;12:55:49,?,4.293045,?,10.227205,400,400.096008,25,22.490158
31/05/2021;12:55:50,?,4.303709,?,10.249183,400,400.066864,25,22.49942
31/05/2021;12:55:51,?,4.312633,?,10.27506,400,400.050293,25,22.507339
31/05/2021;12:55:52,?,4.318097,?,10.302427,400,399.998871,25,22.514286
31/05/2021;12:55:53,?,4.32383,?,10.337526,400,399.98111,25,22.519272
31/05/2021;12:55:54,?,4.328131,?,10.370871,400,400.016266,25,22.534433
31/05/2021;12:55:55,?,4.335253,?,10.391045,400,400.060547,25,22.553514
31/05/2021;12:55:56,?,4.334427,?,10.422216,400,399.963135,25,22.554396
31/05/2021;12:55:57,?,4.329153,?,10.422216,400,399.963135,25,22.554396
31/05/2021;12:55:58,?,4.320091,?,10.457315,400,399.947296,25,22.555218
31/05/2021;12:55:59,?,4.320091,?,10.49535,400,399.956055,25,22.572071
31/05/2021;12:56:00,?,4.279393,?,10.51438,400,399.946594,25,22.585533
31/05/2021;12:56:01,?,4.212723,?,10.553497,400,399.959351,25,22.59325
31/05/2021;12:56:02,?,4.163455,?,10.582277,400,399.957947,25,22.594717
31/05/2021;12:56:03,?,4.127257,?,10.634934,400,399.976593,25,22.604471
31/05/2021;12:56:04,?,4.096099,?,10.658153,400,399.990387,25,22.617538
31/05/2021;12:56:05,?,4.072223,?,10.703185,400,400.075897,25,22.634371
31/05/2021;12:56:06,?,4.057547,?,10.750518,400,400.054688,25,22.643545
31/05/2021;12:56:07,?,4.044224,?,10.77718,400,400.013306,25,22.646198
31/05/2021;12:56:08,?,4.03325,?,10.77718,400,400.013306,25,22.646198
31/05/2021;12:56:09,?,4.025757,?,10.835443,400,399.966858,25,22.656359
31/05/2021;12:56:10,?,4.019843,?,10.864202,400,399.997406,25,22.660463
31/05/2021;12:56:11,?,4.012505,?,10.894563,400,400.015594,25,22.661032
31/05/2021;12:56:12,?,4.005468,?,10.926708,400,399.981354,25,22.660709
31/05/2021;12:56:13,?,4.005468,?,10.979749,400,399.916962,25,22.660229
31/05/2021;12:56:14,?,3.998466,?,10.996229,400,399.908875,25,22.674986
31/05/2021;12:56:15,?,3.995234,?,11.024603,400,399.927155,25,22.709732
31/05/2021;12:56:16,?,3.993362,?,11.063391,400,399.899689,25,22.719975
31/05/2021;12:56:17,?,3.993182,?,11.099562,400,399.918304,25,22.72415
31/05/2021;12:56:18,?,3.990073,?,11.099562,400,399.918304,25,22.72415
31/05/2021;12:56:19,?,3.986768,?,11.141026,400,399.966644,25,22.732483
31/05/2021;12:56:20,?,3.987001,?,11.18786,400,399.96637,25,22.744703
31/05/2021;12:56:21,?,3.990154,?,11.225928,400,399.91803,25,22.749886
31/05/2021;12:56:22,?,3.993183,?,11.25319,400,399.890533,25,22.755232
31/05/2021;12:56:23,?,3.994311,?,11.296697,400,399.892181,25,22.771137
31/05/2021;12:56:24,?,3.998487,?,11.360044,400,399.946045,25,22.788063
31/05/2021;12:56:25,?,4.001498,?,11.415017,400,399.981415,25,22.797264
31/05/2021;12:56:26,?,4.000957,?,11.463582,400,399.985077,25,22.806673
31/05/2021;12:56:27,?,3.9993,?,11.512096,400,399.974152,25,22.817064
31/05/2021;12:56:28,?,3.9993,?,11.550206,400,399.986298,25,22.830397
31/05/2021;12:56:29,?,3.998662,?,11.604386,400,400.116241,25,22.847326
31/05/2021;12:56:30,?,4.002496,?,11.65326,400,400.084564,25,22.852402
31/05/2021;12:56:31,?,4.002349,?,11.65326,400,400.084564,25,22.852402
31/05/2021;12:56:32,?,4.004776,?,11.700072,400,400.058197,25,22.859434
31/05/2021;12:56:33,?,4.008107,?,11.763859,400,400.038452,25,22.877979
31/05/2021;12:56:34,?,4.007742,?,11.848421,400,400.042053,25,22.898411
31/05/2021;12:56:35,?,4.011203,?,11.918253,400,400.020264,25,22.912678
31/05/2021;12:56:36,?,4.014077,?,11.964882,400,400.030731,25,22.919765
31/05/2021;12:56:37,?,4.016168,?,12.022656,400,400.033539,25,22.925617
31/05/2021;12:56:38,?,4.016168,?,12.133368,400,400.041138,25,22.927061
31/05/2021;12:56:39,?,4.017221,?,12.221851,400,400.026855,25,22.939583
31/05/2021;12:56:40,?,4.020982,?,12.221851,400,400.026855,25,22.939583
31/05/2021;12:56:41,?,4.023786,?,12.295873,400,399.999756,25,22.952976
31/05/2021;12:56:42,?,4.024725,?,12.360573,400,400.026428,25,22.964218
31/05/2021;12:56:43,?,4.025174,?,12.440162,400,400.014709,25,22.97628
31/05/2021;12:56:44,?,4.028553,?,12.502542,400,399.967285,25,22.989668
31/05/2021;12:56:45,?,4.033728,?,12.562764,400,399.990448,25,23.01549
31/05/2021;12:56:46,?,4.037226,?,12.60638,400,400.020874,25,23.038944
31/05/2021;12:56:47,?,4.039022,?,12.661692,400,400.07312,25,23.062044
31/05/2021;12:56:48,?,4.039027,?,12.712511,400,400.086273,25,23.083111
31/05/2021;12:56:49,?,4.045335,?,12.766154,400,400.106384,25,23.105556
31/05/2021;12:56:50,?,4.051643,?,12.816325,400,400.038391,25,23.126732
31/05/2021;12:56:51,?,4.051643,?,12.874363,400,399.976776,25,23.147121
31/05/2021;12:56:52,?,4.055324,?,12.945211,400,400.008972,25,23.170845
31/05/2021;12:56:53,?,4.061117,?,12.945211,400,400.008972,25,23.170845
31/05/2021;12:56:54,?,4.066849,?,12.998674,400,400.042206,25,23.183092
31/05/2021;12:56:55,?,4.070714,?,13.05073,400,400.058899,25,23.196913
31/05/2021;12:56:56,?,4.074426,?,13.108786,400,400.080322,25,23.206013
31/05/2021;12:56:57,?,4.081282,?,13.194626,400,400.043091,25,23.216738
31/05/2021;12:56:58,?,4.08565,?,13.247744,400,400.071899,25,23.226009
31/05/2021;12:56:59,?,4.087216,?,13.293818,400,400.127228,25,23.225086
31/05/2021;12:57:00,?,4.093176,?,13.380436,400,400.140289,25,23.234407
31/05/2021;12:57:01,?,4.10128,?,13.454941,400,400.100677,25,23.250767
31/05/2021;12:57:02,?,4.108155,?,13.532213,400,400.040314,25,23.265568
31/05/2021;12:57:03,?,4.11442,?,13.620554,400,399.996338,25,23.278767
31/05/2021;12:57:04,?,4.119595,?,13.692199,400,399.975769,25,23.294334
31/05/2021;12:57:05,?,4.128797,?,13.769773,400,400.009979,25,23.297724
31/05/2021;12:57:06,?,4.128797,?,13.857868,400,400.084045,25,23.298357
