REPORT START/STOP
Start Time,19/01/2021,15:29:46
End Time,19/01/2021,17:42:24

Program,R410A_pi_6
Batch,Jumo,,,,,,,,,,,,,,
Product,HE,,,,,,,,,,,,,,

REPORT DESCRIPTION

RECORDED VALUES : FR_1
Date;Time,R1.P1.Setpoint_value,R1.P1.Process_value,R1.P2.Setpoint_value,R1.P2.Process_value,R2.t1.Setpoint_value,R2.t1.Process_value,R2.t2.Process_value
19/01/2021;15:32:33,7.545467,7.850937,21.3409,35.969486,1.917109,13.010496,107.883713
19/01/2021;15:32:34,7.514133,7.864961,21.364401,35.932907,1.917109,13.010496,107.883713
19/01/2021;15:32:35,7.482934,7.882193,21.3878,35.895531,1.811639,13.016576,107.861504
19/01/2021;15:32:36,7.458267,7.892531,21.4063,35.856781,1.718336,13.013306,107.865692
19/01/2021;15:32:37,7.4272,7.907091,21.4296,35.811378,1.623682,13.010931,107.873482
19/01/2021;15:32:38,7.4272,7.907091,21.4296,35.811378,1.52993,12.999965,107.850494
19/01/2021;15:32:39,7.3996,7.916956,21.4503,35.764877,1.41319,12.97628,107.727844
19/01/2021;15:32:40,7.368134,7.925476,21.4739,35.715054,1.318987,12.929293,107.539566
19/01/2021;15:32:41,7.3404,7.927859,21.494699,35.671543,1.213515,12.877828,107.41597
19/01/2021;15:32:42,7.309333,7.93038,21.518,35.627434,1.108044,12.833952,107.292465
19/01/2021;15:32:43,7.281333,7.935122,21.539,35.582355,1.025559,12.77625,107.209511
19/01/2021;15:32:44,7.250267,7.940515,21.5623,35.533512,0.9196376800537109,12.707441,107.134529
19/01/2021;15:32:45,7.222533,7.943452,21.583099,35.479698,0.9196376800537109,12.707441,107.134529
19/01/2021;15:32:46,7.1912,7.944861,21.6066,35.422012,0.8146162033081055,12.614844,107.069824
19/01/2021;15:32:47,7.163333,7.94498,21.627501,35.370834,0.7204132080078125,12.507321,107.014206
19/01/2021;15:32:48,7.135734,7.94492,21.648201,35.318611,0.6266603469848633,12.39332,106.954063
19/01/2021;15:32:49,7.135734,7.94492,21.648201,35.318611,0.5329084396362305,12.259575,106.888451
19/01/2021;15:32:50,7.1044,7.947501,21.6717,35.261429,0.4387054443359375,12.133037,106.790947
19/01/2021;15:32:51,7.076667,7.947284,21.692501,35.204983,0.3332328796386719,12.000057,106.675323
